journal,title,year,doi,url,has_keyword
Scientometrics,Deep learning for journal recommendation system of research papers,2022,https://doi.org/10.1007/s11192-022-04535-y,https://openalex.org/W4304147679,True
Scientometrics,"The Influence of Technostress, Learning Goal Orientation, and Perceived Team Learning Climate on Intra-Team Knowledge Sharing and Innovative Practices Among ICT-Enabled Team Members",2022,https://doi.org/10.1007/s11192-022-04568-3,https://openalex.org/W4307986744,True
Scientometrics,An artificial intelligence-based framework for data-driven categorization of computer scientists: a case study of world’s Top 10 computing departments,2022,https://doi.org/10.1007/s11192-022-04627-9,https://openalex.org/W4313400493,True
Scientometrics,Can altmetric mentions reflect the quality of evidence? A study in Biomedical and Life Sciences,2025,https://doi.org/10.1007/s11192-025-05292-4,https://openalex.org/W4409184160,True
Scientometrics,Analysis of the research collaboration organizational characteristics and scientific impact of large-scale research facilities: a case study of Chinese large-scale research facilities,2025,https://doi.org/10.1007/s11192-025-05314-1,https://openalex.org/W4409803411,True
Scientometrics,Comparing representations of a discipline derived through LDA vs. intellectual content analysis: the case of information science,2025,https://doi.org/10.1007/s11192-025-05376-1,https://openalex.org/W4412684094,True
Scientometrics,Using neural-network based paragraph embeddings for the calculation of within and between document similarities,2020,https://doi.org/10.1007/s11192-020-03583-6,https://openalex.org/W3043811680,True
Scientometrics,The small world of innovation studies: an “editormetrics” perspective,2022,https://doi.org/10.1007/s11192-022-04279-9,https://openalex.org/W4210437494,True
Scientometrics,"National and organizational patterns of Nobel laureate careers in physiology/medicine, physics, and chemistry",2022,https://doi.org/10.1007/s11192-021-04250-0,https://openalex.org/W4210747178,True
Scientometrics,WeChat uptake of chinese scholarly journals: an analysis of CSSCI-indexed journals,2022,https://doi.org/10.1007/s11192-022-04347-0,https://openalex.org/W4220750789,True
Scientometrics,Semantic Academic Profiler (SAP): a framework for researcher assessment based on semantic topic modeling,2022,https://doi.org/10.1007/s11192-022-04449-9,https://openalex.org/W4285095255,True
Scientometrics,Cover papers of top journals are reliable source for emerging topics detection: a machine learning based prediction framework,2022,https://doi.org/10.1007/s11192-022-04462-y,https://openalex.org/W4285731179,True
Scientometrics,Influence of proximities and their interaction effects on scientific collaborations: the case of Turkish regions,2024,https://doi.org/10.1007/s11192-023-04919-8,https://openalex.org/W4391053223,True
Scientometrics,Exploring the impact of inter-organizational knowledge potential difference: an empirical investigation of inventor mobility,2024,https://doi.org/10.1007/s11192-024-05021-3,https://openalex.org/W4396673446,True
Scientometrics,Mapping science through editorial board interlocking: connections and distance between fields of knowledge and institutional affiliations,2024,https://doi.org/10.1007/s11192-024-05027-x,https://openalex.org/W4396843086,True
Scientometrics,The role of non-scientific factors vis-à-vis the quality of publications in determining their scholarly impact,2024,https://doi.org/10.1007/s11192-024-05106-z,https://openalex.org/W4400863431,True
Scientometrics,Do Changes in Journal Rank Influence Publication Output? Evidence from China,2024,https://doi.org/10.1007/s11192-024-05167-0,https://openalex.org/W4402938041,True
Scientometrics,The changing world dynamics of research performance,2024,https://doi.org/10.1007/s11192-024-05199-6,https://openalex.org/W4405921091,True
Scientometrics,The effect of collaboration with large publishers on the internationality and influence of open access journals for research institutions,2020,https://doi.org/10.1007/s11192-020-03426-4,https://openalex.org/W3013581885,True
Scientometrics,Do national funding organizations properly address the diseases with the highest burden?: Observations from China and the UK,2020,https://doi.org/10.1007/s11192-020-03572-9,https://openalex.org/W3037251187,True
Scientometrics,Influence of accessibility (open and toll-based) of scholarly publications on retractions,2021,https://doi.org/10.1007/s11192-021-03990-3,https://openalex.org/W3157483857,True
Scientometrics,A deep learning approach for identifying biomedical breakthrough discoveries using context analysis,2021,https://doi.org/10.1007/s11192-021-04003-z,https://openalex.org/W3165166082,True
Scientometrics,A multi-view method of scientific paper classification via heterogeneous graph embeddings,2022,https://doi.org/10.1007/s11192-022-04419-1,https://openalex.org/W4285095608,True
Scientometrics,The influence of Covid-19 on publications in economics: bibliometric evidence from five working paper series,2022,https://doi.org/10.1007/s11192-022-04473-9,https://openalex.org/W4291144360,True
Scientometrics,A novel methodology to disambiguate organization names: an application to EU Framework Programmes data,2023,https://doi.org/10.1007/s11192-023-04746-x,https://openalex.org/W4378904802,True
Scientometrics,A transfer learning approach to interdisciplinary document classification with keyword-based explanation,2023,https://doi.org/10.1007/s11192-023-04825-z,https://openalex.org/W4388340924,True
Scientometrics,A social network analysis of academic journals in public administration in the early twenty-first century: examining journal level bibliometrics with network analysis,2023,https://doi.org/10.1007/s11192-023-04861-9,https://openalex.org/W4388528612,True
Scientometrics,U.S. News &amp; World Report Best Colleges rankings: Which institutional metrics contribute to sustained stratification?,2020,https://doi.org/10.1007/s11192-020-03560-z,https://openalex.org/W3034576625,True
Scientometrics,Mapping research fields using co-nomination: the case of hyper-authorship heavy flavour physics,2020,https://doi.org/10.1007/s11192-020-03538-x,https://openalex.org/W3035983373,True
Scientometrics,Exploring WorldCat identities as an altmetric information source: a library catalog analysis experiment in the field of Scientometrics,2021,https://doi.org/10.1007/s11192-020-03814-w,https://openalex.org/W3109891501,True
Scientometrics,How do Price medalists’ scholarly impact change before and after their awards?,2021,https://doi.org/10.1007/s11192-021-03979-y,https://openalex.org/W3160071891,True
Scientometrics,Exploring the clinical translation intensity of papers published by the world’s top scientists in basic medicine,2023,https://doi.org/10.1007/s11192-023-04634-4,https://openalex.org/W4318475404,True
Scientometrics,Innovation signals: leveraging machine learning to separate noise from news,2023,https://doi.org/10.1007/s11192-023-04672-y,https://openalex.org/W4365148133,True
Scientometrics,On the influence of uncited publications on a researcher’s h-index,2020,https://doi.org/10.1007/s11192-020-03356-1,https://openalex.org/W3004409443,True
Scientometrics,Diversity of temporal influence in popularity prediction of scientific publications,2020,https://doi.org/10.1007/s11192-020-03354-3,https://openalex.org/W3008489929,True
Scientometrics,Multi-criteria altmetric scores are likely to be redundant with respect to a subset of the underlying information,2020,https://doi.org/10.1007/s11192-020-03491-9,https://openalex.org/W3021400579,True
Scientometrics,Participation of ‘international national organisations’ in Africa’s research: a bibliometric study of agriculture and health in Zimbabwe,2020,https://doi.org/10.1007/s11192-020-03480-y,https://openalex.org/W3021984678,True
Scientometrics,Investigating collaborative and mobility networks: reflections on the core missions of universities,2021,https://doi.org/10.1007/s11192-021-03865-7,https://openalex.org/W3127424694,True
Scientometrics,Making the most of world talent for science? The Nobel Prize and Fields Medal experience,2022,https://doi.org/10.1007/s11192-021-04236-y,https://openalex.org/W4206245549,True
Scientometrics,Diversity of success: measuring the scholarly performance diversity of tenured professors in the Israeli academia,2021,https://doi.org/10.1007/s11192-020-03823-9,https://openalex.org/W3126980133,True
Scientometrics,Are automated accounts driving scholarly communication on Twitter? a case study of dissemination of COVID-19 publications,2022,https://doi.org/10.1007/s11192-022-04343-4,https://openalex.org/W4220998344,True
Scientometrics,Traditional indicators inflate some countries’ scientific impact over 10 times,2020,https://doi.org/10.1007/s11192-020-03372-1,https://openalex.org/W3004197070,True
Scientometrics,Eco-system mapping of techno-science linkages at the level of scholarly journals and fields,2020,https://doi.org/10.1007/s11192-020-03435-3,https://openalex.org/W3015021951,True
Scientometrics,Flagging incorrect nucleotide sequence reagents in biomedical papers: To what extent does the leading publication format impede automatic error detection?,2020,https://doi.org/10.1007/s11192-020-03463-z,https://openalex.org/W3026405240,True
Scientometrics,Letters to the editor in exercise science and physical therapy journals: an examination of content and “authorship inflation”,2021,https://doi.org/10.1007/s11192-021-04068-w,https://openalex.org/W3177321901,True
Scientometrics,Identification and causal analysis of predatory open access journals based on interpretable machine learning,2024,https://doi.org/10.1007/s11192-024-04969-6,https://openalex.org/W4392650382,True
Scientometrics,Examining the influence of women scientists on scientific impact and novelty: insights from top business journals,2024,https://doi.org/10.1007/s11192-024-05014-2,https://openalex.org/W4396229330,True
Scientometrics,biblioverlap: an R package for document matching across bibliographic datasets,2024,https://doi.org/10.1007/s11192-024-05065-5,https://openalex.org/W4399461942,True
Scientometrics,Is Management and Organizational Studies divided into (micro-)tribes?,2024,https://doi.org/10.1007/s11192-024-05013-3,https://openalex.org/W4400013674,True
Scientometrics,Gender of gender studies: examining regional and gender-based disparities in scholarly publications,2024,https://doi.org/10.1007/s11192-024-05084-2,https://openalex.org/W4400073150,True
Scientometrics,$${\varvec{x}}_{{\varvec{d}}}$$-index and its variants: a set of overall scholarly expertise diversity indices for the research portfolio management of institutions,2024,https://doi.org/10.1007/s11192-024-05131-y,https://openalex.org/W4401669316,True
Scientometrics,Understanding the relationship between team diversity and the innovative performance in research teams using decision tree algorithms: evidence from artificial intelligence,2024,https://doi.org/10.1007/s11192-024-05183-0,https://openalex.org/W4403778766,True
Scientometrics,A study of the index time of early access articles,2024,https://doi.org/10.1007/s11192-024-05188-9,https://openalex.org/W4404855640,True
Scientometrics,The domestic localization of knowledge flows as evidenced by publication citation: the case of Italy,2020,https://doi.org/10.1007/s11192-020-03487-5,https://openalex.org/W3020948782,True
Scientometrics,Identifying influential studies and maturity level in intellectual structure of fields: evidence from strategic management,2020,https://doi.org/10.1007/s11192-020-03776-z,https://openalex.org/W3109450212,True
Scientometrics,Relevance of document types in the scores’ calculation of a specific field-normalized indicator: Are the scores strongly dependent on or nearly independent of the document type handling?,2022,https://doi.org/10.1007/s11192-022-04446-y,https://openalex.org/W4285590021,True
Scientometrics,"Changing dynamics of scholarly publication: a perspective towards open access publishing and the proposed one nation, one subscription policy of India",2022,https://doi.org/10.1007/s11192-022-04375-w,https://openalex.org/W4288061457,True
Scientometrics,The influence of disruption on evaluating the scientific significance of papers,2022,https://doi.org/10.1007/s11192-022-04505-4,https://openalex.org/W4293545873,True
Scientometrics,Tracking biomedical articles along the translational continuum: a measure based on biomedical knowledge representation,2022,https://doi.org/10.1007/s11192-022-04607-z,https://openalex.org/W4312210523,True
Scientometrics,Scholarly book publishers as publicity agents for SSH titles on Twitter,2021,https://doi.org/10.1007/s11192-021-03947-6,https://openalex.org/W3159858305,True
Scientometrics,Analysing the evolution of computer science events leveraging a scholarly knowledge graph: a scientometrics study of top-ranked events in the past decade,2021,https://doi.org/10.1007/s11192-021-04072-0,https://openalex.org/W3181207691,True
Scientometrics,Mathematical reflections on Triple Helix calculations,2021,https://doi.org/10.1007/s11192-021-04114-7,https://openalex.org/W3193545877,True
Scientometrics,The influence of discipline consistency between papers and published journals on citations: an analysis of Chinese papers in three social science disciplines,2023,https://doi.org/10.1007/s11192-023-04686-6,https://openalex.org/W4328129830,True
Scientometrics,Analysis of the relationships among paper citation and its influencing factors: a Bayesian network-based approach,2023,https://doi.org/10.1007/s11192-023-04697-3,https://openalex.org/W4365137276,True
Scientometrics,Disciplinary collaboration rates in the social sciences and humanities: what is the influence of classification type?,2023,https://doi.org/10.1007/s11192-023-04719-0,https://openalex.org/W4376611633,True
Scientometrics,Discovery and recognition of formula concepts using machine learning,2023,https://doi.org/10.1007/s11192-023-04667-9,https://openalex.org/W4384201826,True
Scientometrics,Scholarly event characteristics in four fields of science: a metrics-based analysis,2020,https://doi.org/10.1007/s11192-020-03391-y,https://openalex.org/W3006774821,True
Scientometrics,Influence of the international collaboration in the field of metric studies of science and technology: the case of Mexico (1971–2018),2020,https://doi.org/10.1007/s11192-020-03522-5,https://openalex.org/W3034328416,True
Scientometrics,Quantifying the higher-order influence of scientific publications,2020,https://doi.org/10.1007/s11192-020-03580-9,https://openalex.org/W3042268477,True
Scientometrics,Fine-grained academic rankings: mapping affiliation of the influential researchers with the top ranked HEIs,2021,https://doi.org/10.1007/s11192-021-04138-z,https://openalex.org/W3196963938,True
Scientometrics,Tamquam alter idem: formal similarities in a subset of reports on anti-inflammatory compounds in the years 2008–2019,2022,https://doi.org/10.1007/s11192-022-04434-2,https://openalex.org/W4283074985,True
Scientometrics,How accurate are news mentions of scholarly output? A content analysis,2022,https://doi.org/10.1007/s11192-022-04382-x,https://openalex.org/W4283660595,True
Scientometrics,Does cross-field influence regional and field-specific distributions of highly cited researchers?,2022,https://doi.org/10.1007/s11192-022-04584-3,https://openalex.org/W4309781947,True
Scientometrics,A journal recommender for article submission using transformers,2022,https://doi.org/10.1007/s11192-022-04609-x,https://openalex.org/W4312105940,True
Scientometrics,Defining the unscholarly publication: a bibliometric study of uncited and barely cited publications,2022,https://doi.org/10.1007/s11192-022-04610-4,https://openalex.org/W4313320305,True
Scientometrics,A two-dimensional bibliometric index reflecting both quality and quantity,2020,https://doi.org/10.1007/s11192-020-03454-0,https://openalex.org/W3021628139,True
Scientometrics,A two-step deep learning approach to data classification and modeling and a demonstration on subject type relationship analysis in the Web of Science,2020,https://doi.org/10.1007/s11192-020-03599-y,https://openalex.org/W3053550947,True
Scientometrics,Flow of ideas in the study of communication channels and references in publications on nanotechnology applied to food and agriculture in Mexico,2020,https://doi.org/10.1007/s11192-020-03793-y,https://openalex.org/W3107332406,True
Scientometrics,Correction to: Citation concept analysis (CCA): a new form of citation analysis revealing the usefulness of concepts for other researchers illustrated by exemplary case studies including classic books by Thomas S. Kuhn and Karl R. Popper,2020,https://doi.org/10.1007/s11192-020-03495-5,https://openalex.org/W4236400468,True
Scientometrics,Bayesian inference of spatial and temporal relations in AI patents for EU countries,2023,https://doi.org/10.1007/s11192-023-04699-1,https://openalex.org/W4367368963,True
Scientometrics,A flexible functional method for jointly valuing journal visibility and author citation count,2023,https://doi.org/10.1007/s11192-023-04727-0,https://openalex.org/W4377027859,True
Scientometrics,On the banks of Shodhganga: analysis of the academic genealogy graph of an Indian ETD repository,2023,https://doi.org/10.1007/s11192-023-04728-z,https://openalex.org/W4377225254,True
Scientometrics,A hybrid strategy to extract metadata from scholarly articles by utilizing support vector machine and heuristics,2023,https://doi.org/10.1007/s11192-023-04774-7,https://openalex.org/W4381618418,True
Scientometrics,Reflections on the institutionalization process of scientific research in Latin America: the case of Cinvestav,2022,https://doi.org/10.1007/s11192-021-04211-7,https://openalex.org/W4205629571,True
Scientometrics,Deciphering the US News and World Report Ranking of US Chemistry Graduate Programs,2022,https://doi.org/10.1007/s11192-022-04317-6,https://openalex.org/W4225985872,True
Scientometrics,Co-citation Percentile Rank and JYUcite: a new network-standardized output-level citation influence metric and its implementation using Dimensions API,2022,https://doi.org/10.1007/s11192-022-04393-8,https://openalex.org/W4281257753,True
Scientometrics,Public funding accountability: a linked open data-based methodology for analysing the scientific productivity and influence of funded projects,2024,https://doi.org/10.1007/s11192-024-04975-8,https://openalex.org/W4392649073,True
Scientometrics,Proximity still matters in research collaboration! Evidence from the introduction of new airline routes and high-speed railways in China,2024,https://doi.org/10.1007/s11192-023-04910-3,https://openalex.org/W4392761205,True
Scientometrics,A deep learning method for recommending university patents to industrial clusters by common technological needs mining,2024,https://doi.org/10.1007/s11192-024-05052-w,https://openalex.org/W4399054151,True
Scientometrics,Multilateral co-authorship: an important but easily overlooked pattern in international scientific collaboration research,2024,https://doi.org/10.1007/s11192-024-05095-z,https://openalex.org/W4400075540,True
Scientometrics,Overcoming alphabetical disadvantage: factors influencing the use of surname initial techniques and their impact on citation rates in the four major disciplines of social sciences,2024,https://doi.org/10.1007/s11192-024-05100-5,https://openalex.org/W4400357585,True
Scientometrics,Navigating geopolitical storms: assessing the robustness of Canada’s 5G research network in the wake of the Huawei conflict,2024,https://doi.org/10.1007/s11192-024-05078-0,https://openalex.org/W4400867599,True
Scientometrics,Ten year citation prediction model for systematic reviews using early years citation data,2024,https://doi.org/10.1007/s11192-024-05105-0,https://openalex.org/W4400891159,True
Scientometrics,Automated taxonomy alignment via large language models: bridging the gap between knowledge domains,2024,https://doi.org/10.1007/s11192-024-05111-2,https://openalex.org/W4401009744,True
Scientometrics,SRRS: Design and Development of a Scholarly Reciprocal Recommendation System,2024,https://doi.org/10.1007/s11192-024-05143-8,https://openalex.org/W4402710173,True
Scientometrics,"“Insert witty catchphrase here!”: do title elements influence engagement and citation?— examining highly-cited research articles in media, communication, and related disciplines",2024,https://doi.org/10.1007/s11192-024-05152-7,https://openalex.org/W4402710616,True
Scientometrics,Disentangling a secret web of online scholarly interactions involving the research of top scholars in the field of communication: International Communication Association (ICA) Fellows,2024,https://doi.org/10.1007/s11192-024-05181-2,https://openalex.org/W4404079436,True
Scientometrics,Predicting scholar potential: a deep learning model on social capital features,2024,https://doi.org/10.1007/s11192-024-05196-9,https://openalex.org/W4404643212,True
Scientometrics,"Science communicators, flat-eathers, or fitness coaches: who is citing scientific publications in youtube video descriptions?",2024,https://doi.org/10.1007/s11192-024-05204-y,https://openalex.org/W4404645637,True
Scientometrics,Using multinational patent data to measure a design change in early aviation,2024,https://doi.org/10.1007/s11192-024-05148-3,https://openalex.org/W4405401966,True
Scientometrics,Journal article classification using abstracts: a comparison of classical and transformer-based machine learning methods,2024,https://doi.org/10.1007/s11192-024-05217-7,https://openalex.org/W4405799352,True
Scientometrics,Collaboration at the phylum level: coauthorship and acknowledgment patterns in the world of the water bears (phylum Tardigrada),2024,https://doi.org/10.1007/s11192-024-05036-w,https://openalex.org/W4399848042,True
Scientometrics,RefCit2vec: embedding models considering references and citations for measuring document similarity,2024,https://doi.org/10.1007/s11192-024-05067-3,https://openalex.org/W4400494621,True
Scientometrics,Research on bibliometrics and the World’s leading universities,2024,https://doi.org/10.1007/s11192-024-05141-w,https://openalex.org/W4403553845,True
Scientometrics,The spin-off to civilian medical practice in the UK and USA from medical research developed during conflict,2020,https://doi.org/10.1007/s11192-020-03738-5,https://openalex.org/W3105910955,True
Scientometrics,Semantic similarity-based credit attribution on citation paths: a method for allocating residual citation to and investigating depth of influence of scientific communications,2022,https://doi.org/10.1007/s11192-022-04522-3,https://openalex.org/W4297495502,True
Scientometrics,Correction to: Influence of accessibility (open and toll‑based) of scholarly publications on retractions,2021,https://doi.org/10.1007/s11192-021-04041-7,https://openalex.org/W3162874277,True
Scientometrics,Citation contexts as a data source for evaluation of scholarly consumption,2021,https://doi.org/10.1007/s11192-021-04165-w,https://openalex.org/W3204652094,True
Scientometrics,Correction: Exploring the clinical translation intensity of papers published by the world’s top scientists in basic medicine,2023,https://doi.org/10.1007/s11192-023-04688-4,https://openalex.org/W4362588242,True
Scientometrics,A model for reference list length of scholarly articles,2023,https://doi.org/10.1007/s11192-023-04780-9,https://openalex.org/W4383619060,True
Quantitative Science Studies,Web of Science as a data source for research on scientific and scholarly activity,2020,https://doi.org/10.1162/qss_a_00018,https://openalex.org/W3000895385,True
Quantitative Science Studies,Crossref: The sustainable source of community-owned scholarly metadata,2020,https://doi.org/10.1162/qss_a_00022,https://openalex.org/W3002281830,True
Quantitative Science Studies,"A critical review of large language models: Sensitivity, bias, and the path toward specialized AI",2024,https://doi.org/10.1162/qss_a_00310,https://openalex.org/W4396667188,True
Quantitative Science Studies,scite: A smart citation index that displays the context of citations and classifies their intent using deep learning,2021,https://doi.org/10.1162/qss_a_00146,https://openalex.org/W3185077430,True
Quantitative Science Studies,"“Garbage in, garbage out” revisited: What do machine learning application papers report about human-labeled training data?",2021,https://doi.org/10.1162/qss_a_00144,https://openalex.org/W3177746823,True
Quantitative Science Studies,Recalibrating the scope of scholarly publishing: A modest step in a vast decolonization process,2022,https://doi.org/10.1162/qss_a_00228,https://openalex.org/W4311844276,True
Quantitative Science Studies,Completeness degree of publication metadata in eight free-access scholarly databases,2024,https://doi.org/10.1162/qss_a_00286,https://openalex.org/W4391658149,True
Quantitative Science Studies,Mapping scholarly publications related to the Sustainable Development Goals: Do independent bibliometric approaches get the same results?,2020,https://doi.org/10.1162/qss_a_00071,https://openalex.org/W3035105870,True
Quantitative Science Studies,"OpenCitations, an infrastructure organization for open scholarship",2020,https://doi.org/10.1162/qss_a_00023,https://openalex.org/W3106215946,True
Quantitative Science Studies,The disruption index is biased by citation inflation,2024,https://doi.org/10.1162/qss_a_00333,https://openalex.org/W4403121713,True
Quantitative Science Studies,A Survey on Knowledge Organization Systems of Research Fields: Resources and Challenges,2025,https://doi.org/10.1162/qss_a_00363,https://openalex.org/W4408907866,True
Quantitative Science Studies,"The Microsoft Academic Knowledge Graph enhanced: Author name disambiguation, publication classification, and embeddings",2022,https://doi.org/10.1162/qss_a_00183,https://openalex.org/W4214604362,True
Quantitative Science Studies,Predicting article quality scores with machine learning: The U.K. Research Excellence Framework,2023,https://doi.org/10.1162/qss_a_00258,https://openalex.org/W4366437426,True
Quantitative Science Studies,A half-century of global collaboration in science and the “Shrinking World”,2023,https://doi.org/10.1162/qss_a_00268,https://openalex.org/W4308672460,True
Quantitative Science Studies,Dynamic patterns of the disruptive and consolidating knowledge flows in Nobel-winning scientific breakthroughs,2024,https://doi.org/10.1162/qss_a_00323,https://openalex.org/W4401358970,True
Quantitative Science Studies,Fine-grained classification of social science journal articles using textual data: A comparison of supervised machine learning approaches,2020,https://doi.org/10.1162/qss_a_00106,https://openalex.org/W3113751171,True
Quantitative Science Studies,Opening science: The rebirth of a scholarly journal,2020,https://doi.org/10.1162/qss_e_00025,https://openalex.org/W3006840736,True
Quantitative Science Studies,Can the quality of published academic journal articles be assessed with machine learning?,2022,https://doi.org/10.1162/qss_a_00185,https://openalex.org/W4214721970,True
Quantitative Science Studies,Can altmetrics reflect societal impact considerations?: Exploring the potential of altmetrics in the context of a sustainability science research center,2020,https://doi.org/10.1162/qss_a_00032,https://openalex.org/W3011256584,True
Quantitative Science Studies,"Highly Ranked Scholars and the influence of countries and regions in research fields, disciplines, and specialties",2024,https://doi.org/10.1162/qss_a_00291,https://openalex.org/W4391883816,True
Quantitative Science Studies,Explicit or Implicit Digital Humanities? An Examination of Search Strategies to Retrieve Digital Humanities Publications from Large-Scale Scholarly Databases,2024,https://doi.org/10.1162/qss_a_00321,https://openalex.org/W4401212772,True
Quantitative Science Studies,Proposal success in Horizon 2020: A study of the influence of consortium characteristics,2020,https://doi.org/10.1162/qss_a_00067,https://openalex.org/W3029537163,True
Quantitative Science Studies,Transforming Role Classification in Scientific Teams Using LLMs and Advanced Predictive Analytics,2025,https://doi.org/10.1162/qss_a_00360,https://openalex.org/W4408868576,True
Quantitative Science Studies,Two definitions to characterize the relations between columns in a given scholarly metadata dataset,2025,https://doi.org/10.1162/qss_a_00362,https://openalex.org/W4408907850,True
Quantitative Science Studies,Hierarchical Classification of Research Fields in the MAG Science Network Using Deep Learning,2025,https://doi.org/10.1162/qss.a.2,https://openalex.org/W4410612378,True
Quantitative Science Studies,Mathematical reflections on modified fractional counting,2025,https://doi.org/10.1162/qss.a.6,https://openalex.org/W4411169682,True
Quantitative Science Studies,Representing the disciplinary structure of physics: a comparative evaluation of graph and text embedding methods,2025,https://doi.org/10.1162/qss_a_00349,https://openalex.org/W4406721862,True
Quantitative Science Studies,Research funding during COVID-19 inflated gender differences: systematic analysis of nationwide data from Denmark,2025,https://doi.org/10.1162/qss.a.18,https://openalex.org/W4413163160,True
Quantitative Science Studies,A Supervised Machine Learning Approach for Assessing Grant Peer Review Reports,2025,https://doi.org/10.1162/qss.a.23,https://openalex.org/W4413919195,True
Quantitative Science Studies,National policies as drivers of organizational change in universities: A string of reinforcing reforms,2020,https://doi.org/10.1162/qss_a_00046,https://openalex.org/W3025952612,True
Quantitative Science Studies,A quantitative view of the structure of institutional scientific collaborations using the example of Berlin,2021,https://doi.org/10.1162/qss_a_00131,https://openalex.org/W3153506605,True
Quantitative Science Studies,Using supervised learning to classify metadata of research data by field of study,2020,https://doi.org/10.1162/qss_a_00049,https://openalex.org/W3024646987,True
Quantitative Science Studies,Real influence: A novel approach to characterize the visibility of journals and publications,2024,https://doi.org/10.1162/qss_a_00316,https://openalex.org/W4400523892,True
Quantitative Science Studies,The development of a research intelligence tool for rare disease research in the Netherlands,2024,https://doi.org/10.1162/qss_a_00320,https://openalex.org/W4400915868,True
Quantitative Science Studies,Challenges in building Scholarly Knowledge Graphs for research assessment in Open Science,2024,https://doi.org/10.1162/qss_a_00322,https://openalex.org/W4401380145,True
Quantitative Science Studies,Improving overlay maps of science: Combining overview and detail,2022,https://doi.org/10.1162/qss_a_00216,https://openalex.org/W3205278904,True
Quantitative Science Studies,AOC: Assembling overlapping communities,2022,https://doi.org/10.1162/qss_a_00227,https://openalex.org/W4309694658,True
Quantitative Science Studies,Productivity and interdisciplinary impacts of Organized Research Units,2021,https://doi.org/10.1162/qss_a_00150,https://openalex.org/W3196889923,True
Quantitative Science Studies,How reliable are unsupervised author disambiguation algorithms in the assessment of research organization performance?,2023,https://doi.org/10.1162/qss_a_00236,https://openalex.org/W4313535028,True
Quantitative Science Studies,Science and research landscapes across D-8 organization member countries from a historical perspective: The policy context and collective agendas,2023,https://doi.org/10.1162/qss_a_00249,https://openalex.org/W4323356335,True
Quantitative Science Studies,New methodologies for the digital age? How methods (re-)organize research using social media data,2023,https://doi.org/10.1162/qss_a_00271,https://openalex.org/W4388464929,True
Quantitative Science Studies,"Linking science with media and policy: The case of academics in Flanders, Belgium",2024,https://doi.org/10.1162/qss_a_00311,https://openalex.org/W4396667231,True
Quantitative Science Studies,Auditing citation polarization during the early COVID-19 pandemic,2024,https://doi.org/10.1162/qss_a_00326,https://openalex.org/W4401947420,True
Quantitative Science Studies,"A Framework for Demonstrating, Forecasting, and Explaining Topic Evolution by Analyzing Geometrical Motion of Topic Embeddings",2024,https://doi.org/10.1162/qss_a_00344,https://openalex.org/W4405523714,True
Quantitative Science Studies,Scholarly publications and data set evidence for the Human Reference Atlas,2024,https://doi.org/10.1162/qss_a_00299,https://openalex.org/W4392454521,True
Quantitative Science Studies,Researchers and their data: A study based on the use of the word<i>data</i>in scholarly articles,2022,https://doi.org/10.1162/qss_a_00220,https://openalex.org/W4307284285,True
Quantitative Science Studies,Who influences policy labs in European Union? A social network approach,2023,https://doi.org/10.1162/qss_a_00247,https://openalex.org/W4320484163,True
Quantitative Science Studies,Sociocultural factors and academic openness of world countries,2023,https://doi.org/10.1162/qss_a_00278,https://openalex.org/W4389433403,True
Quantitative Science Studies,"An international, multi-stakeholder survey about metadata awareness, knowledge, and use in scholarly communications",2021,https://doi.org/10.1162/qss_a_00133,https://openalex.org/W3158349255,True
Journal of Informetrics,Early indicators of scientific impact: Predicting citations with altmetrics,2021,https://doi.org/10.1016/j.joi.2020.101128,https://openalex.org/W3130879909,True
Journal of Informetrics,Monolingual and multilingual topic analysis using LDA and BERT embeddings,2020,https://doi.org/10.1016/j.joi.2020.101055,https://openalex.org/W3038046198,True
Journal of Informetrics,Utilizing citation network structure to predict paper citation counts: A Deep learning approach,2021,https://doi.org/10.1016/j.joi.2021.101235,https://openalex.org/W4200470955,True
Journal of Informetrics,An effective framework for measuring the novelty of scientific articles through integrated topic modeling and cloud model,2024,https://doi.org/10.1016/j.joi.2024.101587,https://openalex.org/W4402483649,True
Journal of Informetrics,Preprints as accelerator of scholarly communication: An empirical analysis in Mathematics,2020,https://doi.org/10.1016/j.joi.2020.101097,https://openalex.org/W3092114553,True
Journal of Informetrics,Influence of interdisciplinarity of scientific papers on the durability of citation diffusion: A perspective from citation discontinuance,2024,https://doi.org/10.1016/j.joi.2024.101525,https://openalex.org/W4393246164,True
Journal of Informetrics,The disruption index suffers from citation inflation: Re-analysis of temporal CD trend and relationship with team size reveal discrepancies,2024,https://doi.org/10.1016/j.joi.2024.101605,https://openalex.org/W4404405613,True
Journal of Informetrics,Measuring knowledge exploration distance at the patent level: Application of network embedding and citation analysis,2022,https://doi.org/10.1016/j.joi.2022.101286,https://openalex.org/W4226399706,True
Journal of Informetrics,Detecting emerging technologies and their evolution using deep learning and weak signal analysis,2022,https://doi.org/10.1016/j.joi.2022.101344,https://openalex.org/W4308297793,True
Journal of Informetrics,Evaluation and identification of potential high-value patents in the field of integrated circuits using a multidimensional patent indicators pre-screening strategy and machine learning approaches,2023,https://doi.org/10.1016/j.joi.2023.101406,https://openalex.org/W4366384287,True
